zip,city,state_id,lat,lng,population,sales_potential,sales_potential_norm,territory,sales_rep
92397,Wrightwood,CA,34.36212,-117.69136,5854.0,6049.889151510002,0.05407392893193841,2,Sales Rep 2
92398,Yermo,CA,34.97178,-116.83808,2609.0,2168.323867136658,0.01935846791719805,6,Sales Rep 6
92399,Yucaipa,CA,34.04469,-117.004,55366.0,65872.13716849798,0.5891047133447672,6,Sales Rep 6
92401,San Bernardino,CA,34.10586,-117.29188,1659.0,1981.6494500366643,0.017688912473837668,6,Sales Rep 6
92404,San Bernardino,CA,34.17862,-117.23891,63243.0,68255.93651190029,0.6104246415464145,6,Sales Rep 6
92405,San Bernardino,CA,34.14578,-117.30225,31217.0,31667.728107265764,0.28319157204637435,6,Sales Rep 6
92407,San Bernardino,CA,34.22394,-117.38839,71711.0,66247.41395660353,0.5924610672259356,2,Sales Rep 2
92408,San Bernardino,CA,34.0845,-117.2653,14325.0,16123.045462920814,0.14416497200468786,6,Sales Rep 6
92410,San Bernardino,CA,34.10655,-117.29574,47869.0,51406.15859959266,0.4597256927031039,6,Sales Rep 6
92411,San Bernardino,CA,34.12214,-117.32291,27249.0,23571.65959208358,0.21078296100407698,6,Sales Rep 6
92501,Riverside,CA,33.99496,-117.37367,22934.0,26703.681619672712,0.2387947502257627,6,Sales Rep 6
92503,Riverside,CA,33.88308,-117.45222,88395.0,99799.2718352774,0.8925380023861945,2,Sales Rep 2
92504,Riverside,CA,33.90607,-117.39854,57132.0,67411.18745847768,0.6028694799858468,6,Sales Rep 6
92505,Riverside,CA,33.92663,-117.4928,53419.0,58242.08416743912,0.5208639939203031,2,Sales Rep 2
92506,Riverside,CA,33.93478,-117.36689,45086.0,47131.37500958441,0.4214934146932954,6,Sales Rep 6
92507,Riverside,CA,33.97464,-117.32234,64015.0,61921.531187257584,0.5537717747288725,6,Sales Rep 6
92508,Riverside,CA,33.89039,-117.3282,36909.0,43297.63023684531,0.38720564482522385,6,Sales Rep 6
92509,Jurupa Valley,CA,34.00293,-117.44547,81182.0,93069.11947096886,0.8323457023965434,2,Sales Rep 2
92518,March Air Reserve Base,CA,33.89602,-117.27705,1260.0,1030.7902097335195,0.009184735815997772,6,Sales Rep 6
92530,Lake Elsinore,CA,33.63386,-117.37949,61768.0,50065.854112298504,0.44773844406300956,6,Sales Rep 6
92532,Lake Elsinore,CA,33.69052,-117.30241,28055.0,26668.671903105474,0.23848163467531194,6,Sales Rep 6
92536,Aguanga,CA,33.48791,-116.81528,2970.0,3338.9373569688178,0.02982805531102655,6,Sales Rep 6
92539,Anza,CA,33.51579,-116.64432,3774.0,4509.5920448138395,0.04029801116652054,6,Sales Rep 6
92543,Hemet,CA,33.69867,-116.97916,39937.0,34352.47975200064,0.3072031200247824,6,Sales Rep 6
92544,Hemet,CA,33.64581,-116.86033,51751.0,53699.54346007534,0.4802369830931961,6,Sales Rep 6
92545,Hemet,CA,33.7311,-117.0359,45982.0,43791.249347843055,0.3916204140609652,6,Sales Rep 6
92548,Homeland,CA,33.76392,-117.10907,8312.0,9874.371389853992,0.08827885769645162,6,Sales Rep 6
92549,Idyllwild,CA,33.80886,-116.71212,4016.0,4565.5798381252025,0.04079874783165582,6,Sales Rep 6
92551,Moreno Valley,CA,33.88148,-117.22521,37425.0,42489.78070952573,0.37998050065868255,6,Sales Rep 6
92553,Moreno Valley,CA,33.92335,-117.24532,74640.0,73705.30297883863,0.659162007860884,6,Sales Rep 6
92555,Moreno Valley,CA,33.9133,-117.10867,45978.0,44411.428431392465,0.39716709464464445,6,Sales Rep 6
92557,Moreno Valley,CA,33.96855,-117.25704,54061.0,49161.063886258366,0.43964629372740455,6,Sales Rep 6
92561,Mountain Center,CA,33.63704,-116.57441,2157.0,1774.2407785104201,0.015833916583526148,6,Sales Rep 6
92562,Murrieta,CA,33.53579,-117.35098,64781.0,74231.83210247144,0.6638711135760932,6,Sales Rep 6
92563,Murrieta,CA,33.58435,-117.14458,80379.0,90439.2680851466,0.8088251645283229,6,Sales Rep 6
92567,Nuevo,CA,33.82378,-117.10305,10867.0,13039.172782240154,0.11658381492571417,6,Sales Rep 6
92570,Perris,CA,33.78377,-117.31737,58082.0,69620.26430837062,0.6226267468724207,6,Sales Rep 6
92571,Perris,CA,33.84182,-117.19522,60096.0,61428.48951195821,0.5493621698907406,6,Sales Rep 6
92582,San Jacinto,CA,33.80489,-117.01873,23356.0,25868.9880275824,0.23132952145011348,6,Sales Rep 6
92583,San Jacinto,CA,33.79662,-116.93188,33778.0,39787.31872958746,0.35581055718612,6,Sales Rep 6
92584,Menifee,CA,33.66167,-117.18079,61366.0,69948.58471052401,0.6255631380667632,6,Sales Rep 6
92585,Menifee,CA,33.74217,-117.16723,29534.0,26549.27153475344,0.23741375650529684,6,Sales Rep 6
92586,Menifee,CA,33.70773,-117.20045,20767.0,20356.180023193883,0.18202475460036688,6,Sales Rep 6
92587,Menifee,CA,33.69466,-117.25196,18218.0,15515.610490091974,0.1387322706140596,6,Sales Rep 6
92590,Temecula,CA,33.48391,-117.22075,5089.0,6013.266271087855,0.05374638576715874,6,Sales Rep 6
92591,Temecula,CA,33.53432,-117.1092,41955.0,43736.82271535467,0.39113363991190714,6,Sales Rep 6
92592,Temecula,CA,33.511,-117.0242,80035.0,71347.77077538785,0.6380770044398727,6,Sales Rep 6
92595,Wildomar,CA,33.61638,-117.26028,34438.0,36803.21126782756,0.3291216678688181,6,Sales Rep 6
92596,Winchester,CA,33.64739,-117.07641,38981.0,40822.90277651569,0.365072485036041,6,Sales Rep 6
92602,Irvine,CA,33.72645,-117.7287,28261.0,26657.61462973044,0.23838274200839593,2,Sales Rep 2
92603,Irvine,CA,33.62927,-117.79408,18387.0,15544.793379109833,0.1389932729086946,2,Sales Rep 2
92604,Irvine,CA,33.6879,-117.7889,26491.0,28309.05820977954,0.25315271778390147,2,Sales Rep 2
92606,Irvine,CA,33.69849,-117.8123,23990.0,24184.8726978728,0.21626734014190988,2,Sales Rep 2
92610,Foothill Ranch,CA,33.68336,-117.65404,12867.0,14268.568298584987,0.12757912970019078,2,Sales Rep 2
92612,Irvine,CA,33.65984,-117.82457,33714.0,33985.91691059589,0.3039247008567551,2,Sales Rep 2
92614,Irvine,CA,33.68173,-117.83316,29239.0,33357.97395512552,0.2983085827206326,2,Sales Rep 2
92617,Irvine,CA,33.64197,-117.84103,24017.0,24515.658618738726,0.21922578213598803,2,Sales Rep 2
92618,Irvine,CA,33.66729,-117.73362,66126.0,67737.83372229959,0.6057908982299176,2,Sales Rep 2
92620,Irvine,CA,33.70661,-117.75695,61631.0,70916.41527417458,0.6342191007363979,2,Sales Rep 2
92624,Capistrano Beach,CA,33.46082,-117.66656,7211.0,6932.605979303038,0.06196866195257642,6,Sales Rep 6
92625,Corona Del Mar,CA,33.60229,-117.86551,12294.0,10494.233287428871,0.093822701471646,2,Sales Rep 2
92626,Costa Mesa,CA,33.67896,-117.90844,50708.0,41150.20478019872,0.3679997680047568,2,Sales Rep 2
92627,Costa Mesa,CA,33.64786,-117.9205,60393.0,66556.40171275874,0.5952245535045312,2,Sales Rep 2
92629,Dana Point,CA,33.47678,-117.70459,25579.0,26809.95920562811,0.23974526248606878,2,Sales Rep 2
92630,Lake Forest,CA,33.64709,-117.68428,67152.0,72633.74583495963,0.6495783482988102,2,Sales Rep 2
92637,Laguna Woods,CA,33.60796,-117.72799,17289.0,15303.974955331023,0.1368394710298543,2,Sales Rep 2
92646,Huntington Beach,CA,33.66525,-117.96755,54615.0,46671.171255668574,0.41737750157385867,2,Sales Rep 2
92647,Huntington Beach,CA,33.72395,-118.00685,59047.0,47581.12754947657,0.42551585554409443,2,Sales Rep 2
92648,Huntington Beach,CA,33.68212,-118.0101,45827.0,43088.150422971965,0.38533212530948313,2,Sales Rep 2
92649,Huntington Beach,CA,33.72037,-118.04423,35346.0,36617.29222382554,0.32745886823745957,2,Sales Rep 2
92651,Laguna Beach,CA,33.56535,-117.77399,23557.0,22541.637188165758,0.20157077468546117,2,Sales Rep 2
92653,Laguna Hills,CA,33.59276,-117.69994,29624.0,28883.10283601238,0.25828678674389954,2,Sales Rep 2
92655,Midway City,CA,33.74606,-117.98765,8026.0,9323.511072802728,0.08335214167852227,2,Sales Rep 2
92656,Aliso Viejo,CA,33.57518,-117.73036,52229.0,49058.81391486398,0.43873180314547605,2,Sales Rep 2
92657,Newport Coast,CA,33.59571,-117.83069,9920.0,9975.51029298613,0.08918341124418983,2,Sales Rep 2
92660,Newport Beach,CA,33.63375,-117.87504,34890.0,38848.66144581539,0.34741551087009437,2,Sales Rep 2
92661,Newport Beach,CA,33.60231,-117.89872,3079.0,2951.5820907068764,0.02636367543857987,2,Sales Rep 2
92662,Newport Beach,CA,33.60547,-117.89218,2294.0,2406.0267561290966,0.02148440546335487,2,Sales Rep 2
92663,Newport Beach,CA,33.62328,-117.93022,21368.0,24465.19509140018,0.21877445271405602,2,Sales Rep 2
92672,San Clemente,CA,33.3825,-117.5403,36939.0,43580.936926915856,0.3897394479777701,6,Sales Rep 6
92673,San Clemente,CA,33.46611,-117.61204,29406.0,25254.737112079718,0.22583586047879103,6,Sales Rep 6
92675,San Juan Capistrano,CA,33.49977,-117.65366,35095.0,41083.43708201706,0.3674026193666543,2,Sales Rep 2
92676,Silverado,CA,33.75306,-117.63534,2085.0,2078.424988428335,0.018554441502485433,2,Sales Rep 2
92677,Laguna Niguel,CA,33.52777,-117.70523,64139.0,57936.61472844276,0.5181319743292981,2,Sales Rep 2
92678,Trabuco Canyon,CA,33.64627,-117.50662,664.0,653.1464568568822,0.005807212569582586,6,Sales Rep 6
92679,Trabuco Canyon,CA,33.65274,-117.56048,30818.0,36735.457562059135,0.3285157006986465,6,Sales Rep 6
92683,Westminster,CA,33.75242,-117.99383,89833.0,89567.74449506459,0.8010305401955253,2,Sales Rep 2
92688,Rancho Santa Margarita,CA,33.61737,-117.61131,43320.0,40352.607903061944,0.36086632021625964,2,Sales Rep 2
92691,Mission Viejo,CA,33.61051,-117.66627,45841.0,48287.09142509321,0.43182976748586954,2,Sales Rep 2
92692,Mission Viejo,CA,33.60948,-117.64396,47022.0,42134.45091447528,0.3768025462140902,2,Sales Rep 2
92694,Ladera Ranch,CA,33.51502,-117.58065,35764.0,29696.470426591306,0.26556128267858653,6,Sales Rep 6
92701,Santa Ana,CA,33.7486,-117.85877,47818.0,40719.50821692937,0.36414775762854235,2,Sales Rep 2
92703,Santa Ana,CA,33.74853,-117.90621,62447.0,53156.031402158405,0.47537598752173993,2,Sales Rep 2
92704,Santa Ana,CA,33.72038,-117.90807,82120.0,70685.69967649184,0.6321556552575618,2,Sales Rep 2
92705,Santa Ana,CA,33.755,-117.81488,48781.0,41733.651323604354,0.37321792466267145,2,Sales Rep 2
92706,Santa Ana,CA,33.76602,-117.88174,37175.0,39269.807455223796,0.35118210419005996,2,Sales Rep 2
92707,Santa Ana,CA,33.70991,-117.87045,58695.0,51226.18062152312,0.4581160280386093,2,Sales Rep 2
92708,Fountain Valley,CA,33.71046,-117.95132,56258.0,52785.020010093554,0.4720577819593849,2,Sales Rep 2
92780,Tustin,CA,33.73685,-117.81968,54374.0,63003.98920009179,0.5634529281274572,2,Sales Rep 2
92782,Tustin,CA,33.72833,-117.79753,30073.0,29759.779363050144,0.266127497273603,2,Sales Rep 2
92801,Anaheim,CA,33.84441,-117.95175,60547.0,64605.047357693045,0.5777722730258419,2,Sales Rep 2
92802,Anaheim,CA,33.80831,-117.9237,43132.0,37478.60027386748,0.3351621280932938,2,Sales Rep 2
92804,Anaheim,CA,33.81801,-117.97517,83537.0,73254.89910568797,0.6551337416966646,2,Sales Rep 2
92805,Anaheim,CA,33.83003,-117.90568,74661.0,60949.31670362864,0.5450766037007662,2,Sales Rep 2
92806,Anaheim,CA,33.83884,-117.87054,41003.0,35573.13775645919,0.3181202893267417,2,Sales Rep 2
92807,Anaheim,CA,33.85001,-117.78946,37296.0,33992.92211381437,0.30398735312237857,2,Sales Rep 2
92808,Anaheim,CA,33.85623,-117.74018,21539.0,18756.25152833474,0.1677155130391698,2,Sales Rep 2
92821,Brea,CA,33.92997,-117.86986,41623.0,34775.226225027975,0.31098402737228537,2,Sales Rep 2
92823,Brea,CA,33.92536,-117.80024,5846.0,4958.894920981646,0.044316430370806154,2,Sales Rep 2
92831,Fullerton,CA,33.8795,-117.89607,35618.0,35059.20726391585,0.31352386168194557,2,Sales Rep 2
92832,Fullerton,CA,33.86871,-117.92914,27298.0,24091.39913801653,0.21543134293836852,2,Sales Rep 2
92833,Fullerton,CA,33.88051,-117.96112,51842.0,49027.39125458174,0.43845076906306624,2,Sales Rep 2
92835,Fullerton,CA,33.90171,-117.91529,26005.0,26040.546451432223,0.23286388435233898,2,Sales Rep 2
92840,Garden Grove,CA,33.78584,-117.93202,54534.0,58687.19663378953,0.5248449354582366,2,Sales Rep 2
92841,Garden Grove,CA,33.7868,-117.98207,33219.0,27097.563989352588,0.2423175063942765,2,Sales Rep 2
92843,Garden Grove,CA,33.76399,-117.93153,46414.0,51972.733701985715,0.4647929566644324,2,Sales Rep 2
92844,Garden Grove,CA,33.76561,-117.96952,23188.0,24374.301692606066,0.21796153163424384,2,Sales Rep 2
92845,Garden Grove,CA,33.78292,-118.0264,16143.0,13442.334421100257,0.12018956186827688,2,Sales Rep 2
92860,Norco,CA,33.9262,-117.54913,25109.0,28861.07426907883,0.25808977038566105,2,Sales Rep 2
92861,Villa Park,CA,33.81801,-117.81031,5748.0,6715.669823302745,0.06002845533113049,2,Sales Rep 2
92865,Orange,CA,33.82887,-117.84925,20589.0,16974.213646180717,0.15177754418063594,2,Sales Rep 2
92866,Orange,CA,33.78453,-117.84479,15331.0,13962.724489497914,0.12484376186451203,2,Sales Rep 2
92867,Orange,CA,33.81443,-117.79617,44726.0,50204.063376009784,0.4489745428929226,2,Sales Rep 2
92868,Orange,CA,33.78799,-117.87637,26380.0,28999.63625292836,0.25932902383009465,2,Sales Rep 2
92869,Orange,CA,33.79479,-117.7621,36271.0,31693.904757230066,0.28342568751391284,2,Sales Rep 2
92870,Placentia,CA,33.88087,-117.85522,52826.0,46684.43494183403,0.4174961276811774,2,Sales Rep 2
92879,Corona,CA,33.87979,-117.5357,49317.0,46761.829077345035,0.41818831572833415,2,Sales Rep 2
92880,Eastvale,CA,33.92096,-117.61052,75043.0,74578.42335107592,0.6669709132954019,2,Sales Rep 2
92881,Corona,CA,33.82163,-117.56763,30347.0,31782.47102065196,0.2842177954497041,2,Sales Rep 2
92882,Corona,CA,33.86367,-117.59989,68715.0,65111.96029721476,0.5823059379523805,2,Sales Rep 2
92883,Corona,CA,33.75994,-117.47827,39990.0,39390.705319265835,0.3522633754758511,6,Sales Rep 6
92886,Yorba Linda,CA,33.89517,-117.80154,49704.0,54624.11820360009,0.4885060797365697,2,Sales Rep 2
92887,Yorba Linda,CA,33.88727,-117.73389,19725.0,16069.430470806818,0.14368545690390305,2,Sales Rep 2
93001,Ventura,CA,34.35321,-119.31868,32026.0,28854.618231824647,0.258032029682314,2,Sales Rep 2
93003,Ventura,CA,34.28434,-119.22256,52906.0,57420.98927632325,0.5135203875157706,2,Sales Rep 2
93004,Ventura,CA,34.27901,-119.16537,30698.0,35550.823801328654,0.31792072054902787,2,Sales Rep 2
93010,Camarillo,CA,34.23007,-119.07437,46748.0,46966.35882560926,0.420017563462697,2,Sales Rep 2
93012,Camarillo,CA,34.20518,-118.99309,35791.0,36250.74950045236,0.3241806289985818,2,Sales Rep 2
93013,Carpinteria,CA,34.42697,-119.48032,16317.0,13753.090283612451,0.12296886151668812,2,Sales Rep 2
93015,Fillmore,CA,34.40969,-118.87807,19191.0,18787.31629268357,0.16799334621642575,2,Sales Rep 2
93021,Moorpark,CA,34.30417,-118.88274,37746.0,38238.46853584453,0.3419581433841358,2,Sales Rep 2
93022,Oak View,CA,34.40324,-119.29836,6078.0,5451.894288436755,0.04872565682130049,2,Sales Rep 2
93023,Ojai,CA,34.50372,-119.24856,21036.0,19094.32024250047,0.1707390899745294,2,Sales Rep 2
93030,Oxnard,CA,34.2051,-119.1753,58192.0,55335.56800775368,0.4948690560439554,2,Sales Rep 2
93033,Oxnard,CA,34.15401,-119.12296,78737.0,63621.73835976994,0.5689778762601169,2,Sales Rep 2
93035,Oxnard,CA,34.19034,-119.22879,26853.0,24941.916733362035,0.22303809646701217,2,Sales Rep 2
93036,Oxnard,CA,34.24911,-119.15977,49394.0,43692.905143034935,0.39074085538864645,2,Sales Rep 2
93040,Piru,CA,34.59337,-118.93657,1799.0,1674.8670946272273,0.014945150584245764,2,Sales Rep 2
93041,Port Hueneme,CA,34.14956,-119.17458,23273.0,19733.289637531776,0.17645382500993476,2,Sales Rep 2
93060,Santa Paula,CA,34.36543,-119.09563,34501.0,39890.43268512285,0.35673277496199396,2,Sales Rep 2
93063,Simi Valley,CA,34.30922,-118.69041,55066.0,57127.5048189629,0.5108955577134887,2,Sales Rep 2
93065,Simi Valley,CA,34.26206,-118.77151,73534.0,78802.04397438836,0.7047456063245128,2,Sales Rep 2
93066,Somis,CA,34.28851,-119.02848,2898.0,3233.207299793626,0.028882439970553356,2,Sales Rep 2
93067,Summerland,CA,34.42162,-119.59277,1101.0,1100.3139444083567,0.009806533550643658,2,Sales Rep 2
93101,Santa Barbara,CA,34.41925,-119.70808,31554.0,26340.273108124227,0.23554454236094172,2,Sales Rep 2
93103,Santa Barbara,CA,34.43888,-119.68173,19382.0,19669.67959741084,0.17588491744141993,2,Sales Rep 2
93105,Santa Barbara,CA,34.52702,-119.76082,24437.0,25285.854560430485,0.22611416484467362,2,Sales Rep 2
93108,Santa Barbara,CA,34.44934,-119.60397,11526.0,12657.574151779436,0.11317092053685267,2,Sales Rep 2
93109,Santa Barbara,CA,34.40662,-119.72682,10915.0,10616.62557883878,0.09491733843113523,2,Sales Rep 2
93110,Santa Barbara,CA,34.43913,-119.7666,15436.0,13136.53182158093,0.11745456259760678,2,Sales Rep 2
93111,Santa Barbara,CA,34.44932,-119.80223,18274.0,16693.488361026357,0.1492668282764459,2,Sales Rep 2
93117,Goleta,CA,34.49102,-120.08201,52934.0,50034.95931102614,0.4474621309803863,5,Sales Rep 5
93201,Alpaugh,CA,35.8555,-119.48338,1134.0,1200.1880606680143,0.010699775254796406,5,Sales Rep 5
93202,Armona,CA,36.3187,-119.7076,3890.0,4000.131042064827,0.03574155718887755,5,Sales Rep 5
93203,Arvin,CA,35.12158,-118.8468,20712.0,19519.790154718477,0.17454435487887426,2,Sales Rep 2
93204,Avenal,CA,35.90819,-120.06776,13657.0,16314.73550110629,0.14587938553634544,5,Sales Rep 5
93205,Bodfish,CA,35.5387,-118.45463,1708.0,1780.2653565846251,0.0158877984559005,5,Sales Rep 5
93206,Buttonwillow,CA,35.44402,-119.47578,1898.0,1698.502580285967,0.015156538702398439,5,Sales Rep 5
93207,California Hot Springs,CA,35.88721,-118.63153,269.0,226.15179405395546,0.00198831079052096,5,Sales Rep 5
93210,Coalinga,CA,36.19519,-120.43245,18491.0,15923.407337062994,0.14237947335465242,5,Sales Rep 5
93212,Corcoran,CA,36.01649,-119.56937,23142.0,20790.381500109714,0.18590811178750427,5,Sales Rep 5
93215,Delano,CA,35.7764,-119.18835,54556.0,47151.25319981933,0.4216711987797623,5,Sales Rep 5
93218,Ducor,CA,35.86194,-119.03822,780.0,682.2089115040073,0.0060671377382656155,5,Sales Rep 5
93219,Earlimart,CA,35.87908,-119.28818,9057.0,8278.44277714407,0.07400538978393537,5,Sales Rep 5
93221,Exeter,CA,36.29637,-119.02992,14538.0,12638.602131358059,0.11300124093930457,5,Sales Rep 5
93222,Pine Mountain Club,CA,34.89835,-119.25983,2721.0,3152.8394881634013,0.028163656328623835,2,Sales Rep 2
93223,Farmersville,CA,36.30117,-119.20789,10405.0,8657.932849443756,0.07739942591246274,5,Sales Rep 5
93224,Fellows,CA,35.21687,-119.58087,414.0,418.05908611283417,0.0037046673703613944,5,Sales Rep 5
93225,Frazier Park,CA,34.78532,-119.04196,4663.0,4495.872161701116,0.04017530498166155,2,Sales Rep 2
93226,Glennville,CA,35.7476,-118.73462,58.0,69.19118391227967,0.0005845059996650696,5,Sales Rep 5
93227,Goshen,CA,36.34441,-119.41856,221.0,186.70423895165584,0.0016355046515146457,5,Sales Rep 5
93230,Hanford,CA,36.28967,-119.62514,69684.0,66836.86782556139,0.5977329514552635,5,Sales Rep 5
93234,Huron,CA,36.19608,-120.08477,6519.0,7743.191101808851,0.06921827239524146,5,Sales Rep 5
93235,Ivanhoe,CA,36.38507,-119.22314,4678.0,5361.9369339728155,0.04792110741839479,5,Sales Rep 5
93237,Kaweah,CA,36.47452,-118.90426,83.0,93.52679275551608,0.0008021557925124251,5,Sales Rep 5
93238,Kernville,CA,35.82799,-118.47137,887.0,801.1039230355448,0.007130496160778031,5,Sales Rep 5
93239,Kettleman City,CA,36.03293,-119.98645,1461.0,1268.6667060707546,0.011312226049941245,5,Sales Rep 5
93240,Mountain Mesa,CA,35.62425,-118.4645,5981.0,6384.462039347209,0.05706624033039961,5,Sales Rep 5
93241,Lamont,CA,35.24922,-118.91224,15250.0,17869.193533678274,0.15978195403005424,5,Sales Rep 5
93242,Laton,CA,36.44115,-119.73024,2904.0,2969.9357765249806,0.026527824851977678,5,Sales Rep 5
93243,Lebec,CA,34.84057,-118.81769,834.0,857.8899932071586,0.007638372355250239,2,Sales Rep 2
93244,Lemon Cove,CA,36.3908,-118.99733,117.0,106.70302158330131,0.0009199997097676062,5,Sales Rep 5
93245,Lemoore,CA,36.28614,-119.83405,37971.0,42064.16646649242,0.3761739449063357,5,Sales Rep 5
93247,Lindsay,CA,36.20234,-119.08277,18115.0,15847.319002047814,0.14169896396362658,5,Sales Rep 5
93249,Lost Hills,CA,35.67033,-119.85814,2243.0,2084.8050109018873,0.018611502354288042,5,Sales Rep 5
93250,McFarland,CA,35.66456,-119.20278,15599.0,15133.753202390993,0.1353170628787302,5,Sales Rep 5
93251,McKittrick,CA,35.37059,-119.69735,274.0,274.8340975038163,0.0024237095236880227,5,Sales Rep 5
93252,Maricopa,CA,34.80685,-119.34664,1295.0,1161.5682413910115,0.010354372116556118,2,Sales Rep 2
93254,New Cuyama,CA,34.92498,-119.74834,707.0,598.0758540362467,0.005314678958728564,5,Sales Rep 5
93255,Onyx,CA,35.68292,-118.0798,470.0,490.7965679790269,0.004355207817588179,2,Sales Rep 2
93256,Pixley,CA,35.96805,-119.31251,5578.0,5106.392490389659,0.045635600794440935,5,Sales Rep 5
93257,Porterville,CA,35.98708,-118.89493,80467.0,83081.79838528534,0.7430223417441886,5,Sales Rep 5
93258,Porterville,CA,36.05833,-119.15209,1398.0,1204.719630381334,0.010740304144610949,5,Sales Rep 5
93260,Posey,CA,35.81909,-118.66116,153.0,151.84577423351482,0.0013237418485474673,5,Sales Rep 5
93261,Richgrove,CA,35.81147,-119.11673,2005.0,2031.1367249063717,0.018131510610311475,5,Sales Rep 5
93262,Sequoia National Park,CA,36.50256,-118.68109,12.0,9.84875297674765,5.376654361210381e-05,5,Sales Rep 5
93263,Shafter,CA,35.48722,-119.27835,24024.0,22453.832471732298,0.2007854777789457,5,Sales Rep 5
93265,Springville,CA,36.20713,-118.70876,3397.0,2900.242663024678,0.02590451224805062,5,Sales Rep 5
93266,Stratford,CA,36.17176,-119.85628,1612.0,1330.4641809608406,0.01186492262289159,5,Sales Rep 5
93267,Strathmore,CA,36.14279,-119.0742,5531.0,6614.988018139516,0.05912798991937791,5,Sales Rep 5
93268,Taft,CA,35.16725,-119.40785,16963.0,15757.63530892249,0.14089686209897823,5,Sales Rep 5
93270,Terra Bella,CA,35.94703,-119.05669,5482.0,6161.492684870043,0.05507207473849369,5,Sales Rep 5
93271,Three Rivers,CA,36.43661,-118.86903,2199.0,1983.1819199302067,0.0177026183875472,5,Sales Rep 5
93272,Tipton,CA,36.04818,-119.34535,3818.0,4095.1909573803846,0.03659174224115203,5,Sales Rep 5
93274,Tulare,CA,36.17978,-119.37949,80026.0,88355.99788621283,0.7901930715256847,5,Sales Rep 5
93276,Tupman,CA,35.31756,-119.4092,157.0,163.00611291017262,0.0014235562980945556,5,Sales Rep 5
93277,Visalia,CA,36.29963,-119.38139,53985.0,53371.21621555212,0.4773005307029169,5,Sales Rep 5
93280,Wasco,CA,35.65204,-119.44716,27407.0,26440.529573613676,0.2364412036726003,5,Sales Rep 5
93283,Weldon,CA,35.58478,-118.28854,2326.0,2185.387035191603,0.01951107535826935,2,Sales Rep 2
93285,Wofford Heights,CA,35.72233,-118.50871,2920.0,3421.69004048146,0.03056816847359882,5,Sales Rep 5
93286,Woodlake,CA,36.45149,-119.1079,10548.0,11942.949405337986,0.10677954857535749,5,Sales Rep 5
93287,Woody,CA,35.72387,-118.91958,98.0,116.2290548981273,0.0010051974622045715,5,Sales Rep 5
93291,Visalia,CA,36.38931,-119.36838,63568.0,54014.93036101165,0.483057701247311,5,Sales Rep 5
93292,Visalia,CA,36.3763,-119.22183,45780.0,50007.64520592913,0.44721784248304597,5,Sales Rep 5
93301,Bakersfield,CA,35.38428,-119.02057,13620.0,16008.078808761016,0.14313674753644373,5,Sales Rep 5
93304,Bakersfield,CA,35.33938,-119.02368,51037.0,44529.43679915872,0.3982225232128809,5,Sales Rep 5
93305,Bakersfield,CA,35.38989,-118.98515,37714.0,31174.336090988258,0.27877883387215835,5,Sales Rep 5
93306,Bakersfield,CA,35.46595,-118.78445,74116.0,81264.35921711281,0.7267677552650276,5,Sales Rep 5
93307,Bakersfield,CA,35.2487,-118.93253,85945.0,88505.23668489902,0.7915278149392594,5,Sales Rep 5
93308,Bakersfield,CA,35.5498,-118.93389,55078.0,62608.89814651683,0.5599193618821922,5,Sales Rep 5
93309,Bakersfield,CA,35.34266,-119.06461,63217.0,54107.996133273664,0.4838900513308651,5,Sales Rep 5
93311,Bakersfield,CA,35.15378,-119.16567,55555.0,62116.430204150485,0.5555148883253372,5,Sales Rep 5
93312,Bakersfield,CA,35.39186,-119.11954,58384.0,51415.923781467005,0.45981302932269535,5,Sales Rep 5
93313,Bakersfield,CA,35.16363,-119.04715,61843.0,53522.78978985751,0.47865615559240343,5,Sales Rep 5
93314,Bakersfield,CA,35.385,-119.23741,35407.0,30652.06364293707,0.2741077984828048,5,Sales Rep 5
93401,San Luis Obispo,CA,35.23539,-120.61834,29202.0,32876.484392078724,0.29400229622784885,5,Sales Rep 5
93402,Los Osos,CA,35.29082,-120.8392,14197.0,15135.12197688958,0.13532930475391775,5,Sales Rep 5
93405,San Luis Obispo,CA,35.29672,-120.72618,25002.0,25232.672700031006,0.225638523533468,5,Sales Rep 5
93420,Arroyo Grande,CA,35.16682,-120.46617,31345.0,29575.016609940474,0.26447503913297166,5,Sales Rep 5
93422,Atascadero,CA,35.4638,-120.69007,33002.0,37981.348899165685,0.3396585487440087,5,Sales Rep 5
93424,Avila Beach,CA,35.20141,-120.78394,962.0,920.6128773362301,0.00819934548830071,5,Sales Rep 5
93426,Bradley,CA,35.84682,-120.97233,1564.0,1762.0646093334187,0.015725016875443223,5,Sales Rep 5
93427,Buellton,CA,34.62724,-120.22465,5737.0,5597.326788186938,0.05002635793166937,5,Sales Rep 5
93428,Cambria,CA,35.58995,-121.02943,6399.0,6084.026961555994,0.05437924643324422,5,Sales Rep 5
93429,Casmalia,CA,34.86682,-120.53582,99.0,97.52211951251641,0.0008378886992426506,5,Sales Rep 5
93430,Cayucos,CA,35.49214,-120.92422,3125.0,2876.7223427051777,0.0256941541313411,5,Sales Rep 5
93432,Creston,CA,35.47686,-120.47228,1142.0,1255.1079648645116,0.01119096106603147,5,Sales Rep 5
93433,Grover Beach,CA,35.12045,-120.61894,12600.0,12613.710766066097,0.11277862064102552,5,Sales Rep 5
